ProductID, ProductName, ProductStock, Price, Discount, Category_CategoryID
OFF-ST-10001809,Fellowes Officeware Wire Shelving,65,143.728,30,5
OFF-ST-10001837,"SAFCO Mobile Desk Side File, Wire Frame",36,42.76,10,5
OFF-ST-10001932,Fellowes Staxonsteel Drawer Files,34,386.34,15,5
OFF-ST-10001963,Tennsco Regal Shelving Units,24,243.384,15,5
OFF-ST-10002011,Smead Adjustable Mobile File Trolley with Lockable Top,15,838.38,15,5
OFF-ST-10002182,"Iris 3-Drawer Stacking Bin, Black",19,50.136,20,5
OFF-ST-10002205,File Shuttle I and Handi-File,16,53.424,20,5
OFF-ST-10002214,X-Rack File for Hanging Folders,38,22.58,10,5
OFF-ST-10002276,Safco Steel Mobile File Cart,11,66.688,20,5
OFF-ST-10002289,"Safco Wire Cube Shelving System, For Use as 4 or 5 14"" Cubes, Black",16,25.424,10,5
OFF-ST-10002292,"Sauder Facets Collection Locker/File Cabinet, Sky Alder Finish",6,593.568,15,5
OFF-ST-10002301,Tennsco Commercial Shelving,28,16.272,10,5
OFF-ST-10002344,"Carina 42""Hx23 3/4""W Media Storage Unit",29,64.784,20,5
OFF-ST-10002352,Iris Project Case,36,12.768,10,5
OFF-ST-10002370,"Sortfiler Multipurpose Personal File Organizer, Black",31,21.39,10,5
OFF-ST-10002406,Pizazz Global Quick File,31,14.97,10,5
OFF-ST-10002444,Recycled Eldon Regeneration Jumbo File,26,24.56,10,5
OFF-ST-10002485,Rogers Deluxe File Chest,29,21.98,10,5
OFF-ST-10002486,Eldon Shelf Savers Cubes and Bins,50,11.168,10,5
OFF-ST-10002554,Tennsco Industrial Shelving,38,39.128,10,5
OFF-ST-10002562,Staple magnet,37,15.008,10,5
OFF-ST-10002574,"SAFCO Commercial Wire Shelving, Black",46,221.024,15,5
OFF-ST-10002583,Fellowes Neat Ideas Storage Cubes,19,25.984,10,5
OFF-ST-10002615,"Dual Level, Single-Width Filing Carts",52,310.12,15,5
OFF-ST-10002743,SAFCO Boltless Steel Shelving,60,227.28,15,5
OFF-ST-10002756,"Tennsco Stur-D-Stor Boltless Shelving, 5 Shelves, 24"" Deep, Sand",42,270.62,15,5
OFF-ST-10002790,Safco Industrial Shelving,16,73.85,20,5
OFF-ST-10002957,Sterilite Show Offs Storage Containers,19,10.56,10,5
OFF-ST-10002974,"Trav-L-File Heavy-Duty Shuttle II, Black",35,43.57,10,5
OFF-ST-10003058,Eldon Mobile Mega Data Cart  Mega Stackable  Add-On Trays,33,70.95,20,5
OFF-ST-10003123,Fellowes Bases and Tops For Staxonsteel/High-Stak Systems,34,26.632,10,5
OFF-ST-10003208,Adjustable Depth Letter/Legal Cart,50,290.336,15,5
OFF-ST-10003221,Staple magnet,6,10.68,10,5
OFF-ST-10003282,"Advantus 10-Drawer Portable Organizer, Chrome Metal Frame, Smoke Drawers",24,59.76,20,5
OFF-ST-10003306,Letter Size Cart,38,114.288,30,5
OFF-ST-10003324,Belkin OmniView SE Rackmount Kit,9,35.48,10,5
OFF-ST-10003327,Akro-Mils 12-Gallon Tote,16,19.86,10,5
OFF-ST-10003442,Eldon Portable Mobile Manager,41,45.248,10,5
OFF-ST-10003455,"Tenex File Box, Personal Filing Tote with Lid, Black",31,24.816,10,5
OFF-ST-10003470,"Tennsco Snap-Together Open Shelving Units, Starter Sets and Add-On Units",33,670.752,15,5
OFF-ST-10003479,"Eldon Base for stackable storage shelf, platinum",33,77.88,20,5
OFF-ST-10003572,Portfile Personal File Boxes,9,14.16,10,5
OFF-ST-10003638,Mobile Personal File Cube,28,46.84,10,5
OFF-ST-10003641,Space Solutions Industrial Galvanized Steel Shelving.,9,78.8,20,5
OFF-ST-10003656,Safco Industrial Wire Shelving,19,76.792,20,5
OFF-ST-10003692,Recycled Steel Personal File for Hanging File Folders,28,57.23,20,5
OFF-ST-10003716,Tennsco Double-Tier Lockers,60,180.016,30,5
OFF-ST-10003722,Project Tote Personal File,18,14.03,10,5
OFF-ST-10003805,"24 Capacity Maxi Data Binder Racks, Pearl",25,421.1,15,5
OFF-ST-10003816,Fellowes High-Stak Drawer Files,34,281.904,15,5
OFF-ST-10003994,"Belkin 19"" Center-Weighted Shelf, Gray",19,117.96,30,5
OFF-ST-10003996,"Letter/Legal File Tote with Clear Snap-On Lid, Black Granite",17,16.06,10,5
OFF-ST-10004123,Safco Industrial Wire Shelving System,36,72.784,20,5
OFF-ST-10004180,Safco Commercial Shelving,13,37.208,10,5
OFF-ST-10004186,"Stur-D-Stor Shelving, Vertical 5-Shelf: 72""H x 36""W x 18 1/2""D",30,221.96,15,5
OFF-ST-10004258,Portable Personal File Box,25,29.304,10,5
OFF-ST-10004337,"SAFCO Commercial Wire Shelving, 72h",31,97.984,20,5
OFF-ST-10004340,"Fellowes Mobile File Cart, Black",49,62.18,20,5
OFF-ST-10004459,Tennsco Single-Tier Lockers,37,375.34,15,5
OFF-ST-10004507,Advantus Rolling Storage Box,35,13.72,10,5
OFF-ST-10004634,"Personal Folder Holder, Ebony",17,11.21,10,5
OFF-ST-10004804,"Belkin 19"" Vented Equipment Shelf, Black",38,82.368,20,5
OFF-ST-10004835,Plastic Stacking Crates & Casters,10,4.464,0,5
OFF-ST-10004946,Desktop 3-Pocket Hot File,6,43.28,10,5
OFF-ST-10004950,"Tenex Personal Filing Tote With Secure Closure Lid, Black/Frost",48,15.51,10,5
OFF-ST-10004963,Eldon Gobal File Keepers,31,15.14,10,5
OFF-SU-10000151,High Speed Automatic Electric Letter Opener,13,3930.072,5,15
OFF-SU-10000157,Compact Automatic Electric Letter Opener,34,190.896,30,15
OFF-SU-10000381,Acme Forged Steel Scissors with Black Enamel Handles,40,18.62,10,15
OFF-SU-10000432,Acco Side-Punched Conventional Columnar Pads,18,5.552,0,15
OFF-SU-10000646,Premier Automatic Letter Opener,17,240.37,15,15
OFF-SU-10000898,"Acme Hot Forged Carbon Steel Scissors with Nickel-Plated Handles, 3 7/8"" Cut, 8""L",46,22.24,10,15
OFF-SU-10000946,Staple remover,28,12.768,10,15
OFF-SU-10000952,Fiskars Home & Office Scissors,13,17.76,10,15
OFF-SU-10001165,Acme Elite Stainless Steel Scissors,15,6.672,0,15
OFF-SU-10001212,Kleencut Forged Office Shears by Acme United Corporation,6,3.328,0,15
OFF-SU-10001218,Fiskars Softgrip Scissors,37,21.96,10,15
OFF-SU-10001225,Staple remover,31,2.944,0,15
OFF-SU-10001574,Acme Value Line Scissors,29,2.92,0,15
OFF-SU-10001664,Acme Office Executive Series Stainless Steel Trimmers,28,8.57,0,15
OFF-SU-10001935,Staple remover,19,1.744,0,15
OFF-SU-10002189,Acme Rosewood Handle Letter Opener,15,11.91,10,15
OFF-SU-10002301,Serrated Blade or Curved Handle Hand Letter Openers,11,6.28,0,15
OFF-SU-10002503,Acme Preferred Stainless Steel Scissors,19,11.36,10,15
OFF-SU-10002522,Acme Kleen Earth Office Shears,15,3.104,0,15
OFF-SU-10002537,Acme Box Cutter Scissors,37,20.46,10,15
OFF-SU-10002557,Fiskars Spring-Action Scissors,8,11.184,10,15
OFF-SU-10002573,"Acme 10"" Easy Grip Assistive Scissors",34,28.048,10,15
OFF-SU-10002881,Martin Yale Chadless Opener Electric Letter Opener,29,666.248,15,15
OFF-SU-10003002,Letter Slitter,5,5.04,0,15
OFF-SU-10003505,Premier Electric Letter Opener,31,185.376,30,15
OFF-SU-10003567,Stiletto Hand Letter Openers,20,15.36,10,15
OFF-SU-10003936,Acme Serrated Blade Letter Opener,6,6.36,0,15
OFF-SU-10004115,Acme Stainless Steel Office Snips,16,7.27,0,15
OFF-SU-10004231,Acme Tagit Stainless Steel Antibacterial Scissors,29,23.76,10,15
OFF-SU-10004261,"Fiskars 8"" Scissors, 2/Pack",17,34.48,10,15
OFF-SU-10004290,"Acme Design Line 8"" Stainless Steel Bent Scissors w/Champagne Handles, 3-1/8"" Cut",9,6.84,0,15
OFF-SU-10004498,Martin-Yale Premier Letter Opener,26,10.304,10,15
OFF-SU-10004661,Acme Titanium Bonded Scissors,16,6.8,0,15
OFF-SU-10004664,Acme Softgrip Scissors,30,39.072,10,15
OFF-SU-10004737,Acme Design Stainless Steel Bent Scissors,16,13.68,10,15
OFF-SU-10004768,Acme Kleencut Forged Steel Scissors,9,9.184,0,15
OFF-SU-10004782,"Elite 5"" Scissors",31,13.52,10,15
OFF-SU-10004884,Acme Galleria Hot Forged Steel Scissors with Colored Handles,16,37.752,10,15
TEC-AC-10000023,"Maxell 74 Minute CD-R Spindle, 50/Pack",31,41.94,10,12
TEC-AC-10000057,Microsoft Natural Ergonomic Keyboard 4000,25,47.984,10,12
TEC-AC-10000109,Sony Micro Vault Click 16 GB USB 2.0 Flash Drive,38,89.584,20,12
TEC-AC-10000158,Sony 64GB Class 10 Micro SDHC R40 Memory Card,35,57.584,20,12
TEC-AC-10000171,"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 25/Pack",15,18.392,10,12
TEC-AC-10000199,Kingston Digital DataTraveler 8GB USB 2.0,11,5.95,0,12
TEC-AC-10000290,Sabrent 4-Port USB 2.0 Hub,18,6.79,0,12
TEC-AC-10000303,Logitech M510 Wireless Mouse,9,63.984,20,12
TEC-AC-10000358,Imation Secure Drive + Hardware Encrypted USB flash drive - 16 GB,31,75.98,20,12
TEC-AC-10000387,KeyTronic KT800P2 - Keyboard - Black,8,15.02,10,12
TEC-AC-10000397,"Perixx PERIBOARD-512B, Ergonomic Split Keyboard",15,104.97,30,12
TEC-AC-10000420,Logitech G500s Laser Gaming Mouse with Adjustable Weight Tuning,28,209.97,15,12
TEC-AC-10000474,Kensington Expert Mouse Optical USB Trackball for PC or Mac,26,94.99,20,12
TEC-AC-10000487,SanDisk Cruzer 4 GB USB Flash Drive,6,10.384,10,12
TEC-AC-10000521,"Verbatim Slim CD and DVD Storage Cases, 50/Pack",10,11.54,10,12
TEC-AC-10000580,Logitech G13 Programmable Gameboard with LCD Display,17,63.992,20,12
TEC-AC-10000682,Kensington K72356US Mouse-in-a-Box USB Desktop Mouse,26,16.59,10,12
TEC-AC-10000710,Maxell DVD-RAM Discs,24,32.96,10,12
TEC-AC-10000736,Logitech G600 MMO Gaming Mouse,28,79.99,20,12
TEC-AC-10000844,Logitech Gaming G510s - Keyboard,35,84.99,20,12
TEC-AC-10000865,WD My Passport Ultra 500GB Portable External Hard Drive,15,118,30,12
TEC-AC-10000892,NETGEAR N750 Dual Band Wi-Fi Gigabit Router,29,72,20,12
TEC-AC-10000926,NETGEAR RangeMax WNR1000 Wireless Router,4,59.976,20,12
TEC-AC-10000927,Anker Ultrathin Bluetooth Wireless Keyboard Aluminum Cover with Stand ,20,29.99,10,12
TEC-AC-10000990,Imation Bio 2GB USB Flash Drive Imation Corp,19,393.54,15,12
TEC-AC-10000991,Sony Micro Vault Click 8 GB USB 2.0 Flash Drive,16,93.98,20,12
TEC-AC-10001013,Logitech ClearChat Comfort/USB Headset H390,25,29.29,10,12
TEC-AC-10001090,Micro Innovations Wireless Classic Keyboard with Mouse,5,47.984,10,12
TEC-AC-10001101,Sony 16GB Class 10 Micro SDHC R40 Memory Card,19,10.312,10,12
TEC-AC-10001109,Logitech Trackman Marble Mouse,37,47.984,10,12
TEC-AC-10001114,Microsoft Wireless Mobile Mouse 4000,18,31.992,10,12
TEC-AC-10001142,First Data FD10 PIN Pad,31,252.8,15,12
TEC-AC-10001266,Memorex Micro Travel Drive 8 GB,34,20.8,10,12
TEC-AC-10001267,Imation 32GB Pocket Pro USB 3.0 Flash Drive - 32 GB - Black - 1 P ...,24,47.92,10,12
TEC-AC-10001284,Enermax Briskie RF Wireless Keyboard and Mouse Combo,31,62.31,20,12
TEC-AC-10001314,Case Logic 2.4GHz Wireless Keyboard,35,99.98,20,12
TEC-AC-10001383,Logitech Wireless Touch Keyboard K400,18,39.984,10,12
TEC-AC-10001432,Enermax Aurora Lite Keyboard,28,78.15,20,12
TEC-AC-10001445,Imation USB 2.0 Swivel Flash Drive USB flash drive - 4 GB - Pink,17,9.09,0,12
TEC-AC-10001465,SanDisk Cruzer 64 GB USB Flash Drive,45,36.32,10,12
TEC-AC-10001539,Logitech G430 Surround Sound Gaming Headset with Dolby 7.1 Technology,20,79.99,20,12
TEC-AC-10001542,SanDisk Cruzer 16 GB USB Flash Drive,12,22.96,10,12
TEC-AC-10001552,Logitech K350 2.4Ghz Wireless Keyboard,33,99.54,20,12
TEC-AC-10001553,"Memorex 25GB 6X Branded Blu-Ray Recordable Disc, 15/Pack",34,40.776,10,12
TEC-AC-10001590,Dell Slim USB Multimedia Keyboard,6,50,10,12
TEC-AC-10001606,Logitech Wireless Performance Mouse MX for PC and Mac,28,99.99,20,12
TEC-AC-10001635,KeyTronic KT400U2 - Keyboard - Black,18,24.672,10,12
TEC-AC-10001714,Logitech MX Performance Wireless Mouse,30,39.89,10,12
TEC-AC-10001767,SanDisk Ultra 64 GB MicroSDHC Class 10 Memory Card,33,95.976,20,12
TEC-AC-10001772,Memorex Mini Travel Drive 16 GB USB 2.0 Flash Drive,54,63.88,20,12
TEC-AC-10001838,Razer Tiamat Over Ear 7.1 Surround Sound PC Gaming Headset,34,199.99,30,12
TEC-AC-10001874,Logitech Wireless Anywhere Mouse MX for PC and Mac,13,95.984,20,12
TEC-AC-10001908,Logitech Wireless Headset h800,38,99.99,20,12
TEC-AC-10001956,Microsoft Arc Touch Mouse,9,119.9,30,12
TEC-AC-10001990,Kensington Orbit Wireless Mobile Trackball for PC and Mac,38,47.992,10,12
TEC-AC-10001998,Logitech LS21 Speaker System - PC Multimedia - 2.1-CH - Wired,13,19.99,10,12
TEC-AC-10002001,Logitech Wireless Gaming Headset G930,28,255.984,15,12
TEC-AC-10002006,Memorex Micro Travel Drive 16 GB,44,47.97,10,12
TEC-AC-10002018,AmazonBasics 3-Button USB Wired Mouse,17,13.98,10,12
TEC-AC-10002049,Logitech G19 Programmable Gaming Keyboard,70,297.576,15,12
TEC-AC-10002076,Microsoft Natural Keyboard Elite,38,47.904,10,12
TEC-AC-10002134,Rosewill 107 Normal Keys USB Wired Standard Keyboard,11,13.48,10,12
TEC-AC-10002167,Imation 8gb Micro Traveldrive Usb 2.0 Flash Drive,33,24,10,12
TEC-AC-10002217,Imation Clip USB flash drive - 8 GB,33,30.08,10,12
TEC-AC-10002253,Imation Bio 8GB USB Flash Drive Imation Corp,19,166.24,30,12
TEC-AC-10002305,KeyTronic E03601U1 - Keyboard - Beige,24,18,10,12
TEC-AC-10002323,SanDisk Ultra 32 GB MicroSDHC Class 10 Memory Card,55,35.36,10,12
TEC-AC-10002331,"Maxell 74 Minute CDR, 10/Pack",34,23.472,10,12
TEC-AC-10002335,Logitech Media Keyboard K200,19,69.98,20,12
TEC-AC-10002345,HP Standard 104 key PS/2 Keyboard,26,23.2,10,12
TEC-AC-10002370,Maxell CD-R Discs,11,3.152,0,12
TEC-AC-10002380,Sony 8GB Class 10 Micro SDHC R40 Memory Card,4,27.192,10,12
TEC-AC-10002399,SanDisk Cruzer 32 GB USB Flash Drive,26,15.216,10,12
TEC-AC-10002402,Razer Kraken PRO Over Ear PC and Music Headset,39,127.984,30,12
TEC-AC-10002473,Maxell 4.7GB DVD-R,63,22.704,10,12
TEC-AC-10002550,Maxell 4.7GB DVD-RW 3/Pack,35,25.488,10,12
TEC-AC-10002558,Imation Swivel Flash Drive USB flash drive - 8 GB,6,9.096,0,12
TEC-AC-10002567,Logitech G602 Wireless Gaming Mouse,38,127.984,30,12
TEC-AC-10002600,Belkin QODE FastFit Bluetooth Keyboard,11,247.8,15,12
TEC-AC-10002637,Logitech VX Revolution Cordless Laser Mouse for Notebooks (Black),29,359.98,15,12
TEC-AC-10002647,"Logitech Wireless Boombox Speaker - portable - wireless, wired",5,170.24,30,12
TEC-AC-10002718,Belkin Standard 104 key USB Keyboard,28,11.672,10,12
TEC-AC-10002800,Plantronics Audio 478 Stereo USB Headset,43,39.992,10,12
TEC-AC-10002842,WD My Passport Ultra 2TB Portable External Hard Drive,44,238,15,12
TEC-AC-10002857,"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 1/Pack",17,17.88,10,12
TEC-AC-10002926,Logitech Wireless Marathon Mouse M705,38,79.984,20,12
TEC-AC-10002942,WD My Passport Ultra 1TB Portable External Hard Drive,20,55.2,20,12
TEC-AC-10003023,Logitech G105 Gaming Keyboard,17,47.496,10,12
TEC-AC-10003027,Imation 8GB Mini TravelDrive USB 2.0 Flash Drive,16,90.57,20,12
TEC-AC-10003033,Plantronics CS510 - Over-the-Head monaural Wireless Headset System,40,263.96,15,12
TEC-AC-10003038,Kingston Digital DataTraveler 16GB USB 2.0,72,7.16,0,12
TEC-AC-10003063,Micro Innovations USB RF Wireless Keyboard with Mouse,24,40,10,12
TEC-AC-10003095,Logitech G35 7.1-Channel Surround Sound Headset,20,207.984,15,12
TEC-AC-10003116,Memorex Froggy Flash Drive 8 GB,37,14.2,10,12
TEC-AC-10003133,Memorex Mini Travel Drive 4 GB USB 2.0 Flash Drive,3,13.616,10,12
TEC-AC-10003174,Plantronics S12 Corded Telephone Headset System,30,258.696,15,12
TEC-AC-10003198,Enermax Acrylux Wireless Keyboard,38,99.6,20,12
TEC-AC-10003237,Memorex Micro Travel Drive 4 GB,13,21.2,10,12
TEC-AC-10003280,Belkin F8E887 USB Wired Ergonomic Keyboard,28,29.99,10,12
TEC-AC-10003289,Anker Ultra-Slim Mini Bluetooth 3.0 Wireless Keyboard,34,31.984,10,12
TEC-AC-10003399,Memorex Mini Travel Drive 64 GB USB 2.0 Flash Drive,18,36.24,10,12
TEC-AC-10003433,Maxell 4.7GB DVD+R 5/Pack,16,1.98,0,12
TEC-AC-10003441,Kingston Digital DataTraveler 32GB USB 2.0,29,16.95,10,12
TEC-AC-10003447,Micropad Numeric Keypads,18,31.984,10,12
TEC-AC-10003499,Memorex Mini Travel Drive 8 GB USB 2.0 Flash Drive,26,18.528,10,12
TEC-AC-10003590,"TRENDnet 56K USB 2.0 Phone, Internet and Fax Modem",33,41.424,10,12
TEC-AC-10003610,Logitech Illuminated - Keyboard,26,119.98,30,12
TEC-AC-10003614,"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 10/Pack",17,18.544,10,12
TEC-AC-10003628,Logitech 910-002974 M325 Wireless Mouse for Web Scrolling,59,29.99,10,12
TEC-AC-10003657,Lenovo 17-Key USB Numeric Keypad,16,54.384,20,12
TEC-AC-10003709,Maxell 4.7GB DVD-R 5/Pack,28,0.99,0,12
TEC-AC-10003832,Imation 16GB Mini TravelDrive USB 2.0 Flash Drive,92,66.26,20,12
TEC-AC-10003870,Logitech Z-906 Speaker sys - home theater - 5.1-CH,20,989.97,15,12
TEC-AC-10003911,NETGEAR AC1750 Dual Band Gigabit Smart WiFi Router,24,159.99,30,12
TEC-AC-10004001,Logitech Wireless Headset H600 Over-The-Head Design,12,171.96,30,12
TEC-AC-10004114,KeyTronic 6101 Series - Keyboard - Black,12,163.96,30,12
TEC-AC-10004127,SanDisk Cruzer 8 GB USB Flash Drive,5,27.168,10,12
TEC-AC-10004145,Logitech diNovo Edge Keyboard,40,499.98,15,12
TEC-AC-10004171,Razer Kraken 7.1 Surround Sound Over Ear USB Gaming Headset,38,99.99,20,12
TEC-AC-10004209,Memorex Froggy Flash Drive 4 GB,17,10.99,10,12
TEC-AC-10004227,SanDisk Ultra 16 GB MicroSDHC Class 10 Memory Card,40,12.99,10,12
TEC-AC-10004353,Hypercom P1300 Pinpad,28,100.8,30,12
TEC-AC-10004396,Logitech Keyboard K120,15,43.56,10,12
TEC-AC-10004420,Cherry 142-key Programmable Keyboard,5,479.72,15,12
TEC-AC-10004469,Microsoft Sculpt Comfort Mouse,48,63.92,20,12
TEC-AC-10004510,Logitech Desktop MK120 Mouse and keyboard Combo,56,16.36,10,12
TEC-AC-10004518,Memorex Mini Travel Drive 32 GB USB 2.0 Flash Drive,17,120,30,12
TEC-AC-10004568,Maxell LTO Ultrium - 800 GB,47,44.784,10,12
TEC-AC-10004571,Logitech G700s Rechargeable Gaming Mouse,33,79.992,20,12
TEC-AC-10004595,First Data TMFD35 PIN Pad,5,142.8,30,12
TEC-AC-10004633,"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 3/Pack",37,13.98,10,12
TEC-AC-10004659,Imation Secure+ Hardware Encrypted USB 2.0 Flash Drive; 16GB,36,116.784,30,12
TEC-AC-10004666,Maxell iVDR EX 500GB Cartridge,12,826.62,15,12
TEC-AC-10004708,Sony 32GB Class 10 Micro SDHC R40 Memory Card,15,41.9,10,12
TEC-AC-10004761,Maxell 4.7GB DVD+RW 3/Pack,20,25.488,10,12
TEC-AC-10004803,Sony Micro Vault Click 4 GB USB 2.0 Flash Drive,24,27.88,10,12
TEC-AC-10004814,Logitech Illuminated Ultrathin Keyboard with Backlighting,4,170.97,30,12
TEC-AC-10004855,V7 USB Numeric Keypad,19,69.98,20,12
TEC-AC-10004859,"Maxell Pro 80 Minute CD-R, 10/Pack",31,27.968,10,12
TEC-AC-10004864,Memorex Micro Travel Drive 32 GB,15,36.51,10,12
TEC-AC-10004877,Imation 30456 USB Flash Drive 8GB,30,6.9,0,12
TEC-AC-10004901,Kensington SlimBlade Notebook Wireless Mouse with Nano Receiver ,16,39.992,10,12
TEC-AC-10004975,Plantronics Audio 995 Wireless Stereo Headset,24,109.95,30,12
TEC-AC-10004992,Kingston Digital DataTraveler 64GB USB 2.0,8,101.34,30,12
TEC-CO-10000971,Hewlett Packard 310 Color Digital Copier,19,299.99,15,17
TEC-CO-10001046,Canon Imageclass D680 Copier / Fax,19,559.992,15,17
TEC-CO-10001449,Hewlett Packard LaserJet 3310 Copier,44,959.984,15,17
TEC-CO-10001571,Sharp 1540cs Digital Laser Copier,12,439.992,15,17
TEC-CO-10001766,Canon PC940 Copier,18,1079.976,5,17
TEC-CO-10001943,Canon PC-428 Personal Copier,33,319.984,15,17
TEC-CO-10002095,Hewlett Packard 610 Color Digital Copier / Printer,28,799.984,15,17
TEC-CO-10002313,Canon PC1080F Personal Copier,13,599.99,15,17
TEC-CO-10003236,Canon Image Class D660 Copier,9,959.984,15,17
TEC-CO-10003763,Canon PC1060 Personal Laser Copier,25,1119.984,5,17
TEC-CO-10004115,Sharp AL-1530CS Digital Copier,20,1199.976,5,17
TEC-CO-10004202,Brother DCP1000 Digital 3 in 1 Multifunction Machine,25,479.984,15,17
TEC-CO-10004722,Canon imageCLASS 2200 Advanced Copier,26,8399.976,5,17
TEC-MA-10000010,Hewlett-Packard Deskjet 3050a All-in-One Color Inkjet Printer,10,3040,5,16
TEC-MA-10000029,"Epson WorkForce WF-2530 All-in-One Printer, Copier Scanner",5,69.99,20,16
TEC-MA-10000045,Zebra ZM400 Thermal Label Printer,8,2321.9,5,16
TEC-MA-10000112,Panasonic KX MB2061 Multifunction Printer,12,2396.4,5,16
TEC-MA-10000418,Cubify CubeX 3D Printer Double Head Print,11,1799.994,5,16
TEC-MA-10000423,Texas Instruments TI-34 Scientific Calculator,15,32.985,10,16
TEC-MA-10000488,Bady BDG101FRU Card Printer,17,1439.982,5,16
TEC-MA-10000597,Lexmark S315 Color Inkjet Printer,6,59.994,20,16
TEC-MA-10000752,Texas Instrument TI-15 Fraction Calculator,10,11.56,10,16
TEC-MA-10000822,Lexmark MX611dhe Monochrome Laser Printer,24,2549.985,5,16
TEC-MA-10000864,Cisco 9971 IP Video Phone Charcoal,19,1188,5,16
TEC-MA-10000904,"Brother MFC-9340CDW LED All-In-One Printer, Copier Scanner",4,341.991,15,16
TEC-MA-10000984,Okidata MB760 Printer,9,3357.6,5,16
TEC-MA-10001016,Canon PC170 Desktop Personal Copier,8,287.91,15,16
TEC-MA-10001031,Socket Bluetooth Cordless Hand Scanner (CHS),4,506.28,15,16
TEC-MA-10001047,"3D Systems Cube Printer, 2nd Generation, Magenta",13,5199.96,5,16
TEC-MA-10001127,"HP Designjet T520 Inkjet Large Format Printer - 24"" Color",15,2624.985,5,16
TEC-MA-10001148,Okidata MB491 Multifunction Printer,29,449.1,15,16
TEC-MA-10001570,Cisco Desktop Collaboration Experience DX650 IP Video Phone,6,385.8,15,16
TEC-MA-10001681,Lexmark MarkNet N8150 Wireless Print Server,8,241.17,15,16
TEC-MA-10001695,Zebra GK420t Direct Thermal/Thermal Transfer Printer,8,703.71,15,16
TEC-MA-10001856,Okidata C610n Printer,3,649,15,16
TEC-MA-10001972,Okidata C331dn Printer,15,418.8,15,16
TEC-MA-10002073,"3D Systems Cube Printer, 2nd Generation, White",4,1039.992,5,16
TEC-MA-10002109,"HP Officejet Pro 8600 e-All-In-One Printer, Copier, Scanner, Fax",5,209.986,15,16
TEC-MA-10002178,Cisco CP-7937G Unified IP Conference Station Phone,5,695.7,15,16
TEC-MA-10002210,Epson TM-T88V Direct Thermal Printer - Monochrome - Desktop,12,559.71,15,16
TEC-MA-10002412,Cisco TelePresence System EX90 Videoconferencing Unit,8,22638.48,5,16
TEC-MA-10002428,Fellowes Powershred HS-440 4-Sheet High Security Shredder,20,371.976,15,16
TEC-MA-10002694,Hewlett-Packard Deskjet F4180 All-in-One Color Ink-jet - Printer / copier / scanner,3,101.994,30,16
TEC-MA-10002790,NeatDesk Desktop Scanner & Digital Filing System,3,479.988,15,16
TEC-MA-10002859,Ativa MDM8000 8-Sheet Micro-Cut Shredder,13,287.968,15,16
TEC-MA-10002927,Canon imageCLASS MF7460 Monochrome Digital Laser Multifunction Copier,3,3991.98,5,16
TEC-MA-10002930,Ricoh - Ink Collector Unit for GX3000 Series Printers,17,12.585,10,16
TEC-MA-10002937,"Canon Color ImageCLASS MF8580Cdw Wireless Laser All-In-One Printer, Copier, Scanner",4,1007.979,5,16
TEC-MA-10002981,I.R.I.S IRISCard Anywhere 5 Card Scanner,4,350.973,15,16
TEC-MA-10003066,Wasp CCD Handheld Bar Code Reader,4,336.51,15,16
TEC-MA-10003173,Hewlett-Packard 300S Scientific Calculator,12,52.44,20,16
TEC-MA-10003176,Okidata B400 Printer,4,343.2,15,16
TEC-MA-10003183,DYMO CardScan Personal V9 Business Card Scanner,13,95.994,20,16
TEC-MA-10003230,Okidata C610n Printer,4,1362.9,5,16
TEC-MA-10003246,Hewlett-Packard Deskjet D4360 Printer,5,447.968,15,16
TEC-MA-10003329,"Vtech AT&T CL2940 Corded Speakerphone, Black",4,71.976,20,16
TEC-MA-10003337,Okidata B401 Printer,4,179.991,30,16
TEC-MA-10003353,Xerox WorkCentre 6505DN Laser Multifunction Printer,9,2519.958,5,16
TEC-MA-10003356,Panasonic KX MC6040 Color Laser Multifunction Printer,6,269.97,15,16
TEC-MA-10003493,Penpower WorldCard Pro Card Scanner,2,91.475,20,16
TEC-MA-10003589,Cisco 8961 IP Phone Charcoal,4,224.937,15,16
TEC-MA-10003626,Hewlett-Packard Deskjet 6540 Color Inkjet Printer,8,574.91,15,16
TEC-MA-10003673,Hewlett-Packard Desktjet 6988DT Refurbished Printer,6,3404.5,5,16
TEC-MA-10003674,Hewlett-Packard Deskjet 5550 Printer,4,597.132,15,16
TEC-MA-10003979,Ativa V4110MDD Micro-Cut Shredder,13,2799.96,5,16
TEC-MA-10004002,Zebra GX420t Direct Thermal/Thermal Transfer Printer,17,265.475,15,16
TEC-MA-10004086,Plantronics Single Ear Headset,6,29.925,10,16
TEC-MA-10004125,Cubify CubeX 3D Printer Triple Head Print,5,7999.98,5,16
TEC-MA-10004212,Cisco SPA525G2 5-Line IP Phone,10,1379.92,5,16
TEC-MA-10004241,Star Micronics TSP800 TSP847IIU Receipt Printer,5,600.53,15,16
TEC-MA-10004255,Konica Minolta magicolor 1690MF Multifunction Printer,10,319.92,15,16
TEC-MA-10004458,Lexmark X 9575 Professional All-in-One Color Printer,5,396,15,16
